sku_id,title,sector,lowest_price,brand_name,category,sub_category,product_type,gender,description,tags,featured_image
BADSAOGMAGOME(WSAPR,Wmns Samba OG 'Maroon',footwear,6999,adidas,casual footwear,sneakers,sneakers,female,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T152424.087.png
AIRITE41C51E,Air Force 1 '07 'Carbon Fiber Pack - White',footwear,7148,nike,performance footwear,hiking shoes,,,,"['outdoor shoes', 'hiking shoes', 'trekking']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/110/048/392/original/1515852_01.jpg.jpeg?action=crop&width=600
BAIJO1RELOOGMO,Air Jordan 1 Retro Low OG 'Mocha',footwear,9804,jordan,casual footwear,sneakers,,,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-034225-baijo1reloogmo_photo1.jpeg
BADSAOGCLWHCOBL(W,Wmns Samba OG 'White Clear Granite',footwear,8185,adidas,casual footwear,sneakers,sneakers,female,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T152827.001.png
BAIJOBRTO2.,Air Jordan Bred Toe 2.0 2023,footwear,8499,jordan,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T145324.745.png
AIRATE494E35,Air Jordan 1 Low 'Shattered Backboard Alternate',footwear,7698,nike,performance footwear,running shoes,,,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/110/926/960/original/1601077_01.jpg.jpeg?action=crop&width=1000
BJO1LOSELELIBR,Jordan 1 Low SE 'Legend Light Brown',footwear,9496,jordan,casual footwear,sneakers,,,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T145834.779.png
YESLON,Yeezy Slides Onyx,footwear,10798,yeezy,sandals,slides,sneakers,male,,"['slides', 'slippers', 'summer', 'sandals', 'footwear', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203719-yeslon_photo1.png
BADSAOGBLGU,Adidas Samba OG 'Black Gum',footwear,6327,adidas,casual footwear,sneakers,,,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F478435_01_jpg_741ed1926a.webp&w=1080&q=70
DULOPA,Dunk Low Panda,footwear,7295,nike,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-202143-dulopa_photo1.png
BYESLSALGRE,Yeezy Slides Slate Grey,footwear,5700,yeezy,sandals,slides,sneakers,male,,"['slides', 'slippers', 'summer', 'sandals', 'footwear']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/082/110/530/original/1082662_01.jpg.jpeg?action=crop&width=950
ZIOATE978BD3,Zion Williamson x Air Jordan 1 Retro Low OG 'Voodoo Alternate',footwear,16530,air jordan,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.culture-circle.com/media/cc_images_url_creator/5%20Dec%202025/Untitled%20design%20-%202025-12-08T151851.570.png
BYEEBOV2DASA,Yeezy Boost 350 V2 Dark Salt,footwear,11196,yeezy,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/091/607/959/original/1209353_01.jpg.jpeg?action=crop&width=1000
BADSAOGCRWHSAST(W,Wmns Samba OG 'Cream White Sand Strata',footwear,8093,adidas,casual footwear,sneakers,sneakers,female,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/5%20Dec%202025/Untitled%20design%20-%202025-12-08T151055.686.png
CLOPSE1EBDA8,Cloudtilt 'Black Eclipse',footwear,18810,on,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/transform/v1/attachments/product_template_pictures/images/106/509/888/original/3ME10100264.png.png?action=crop&width=1000
ADIACK1B6B47,Adizero Evo SL 'White Black',footwear,12312,adidas,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/106/089/021/original/1494005_01.jpg.jpeg?action=crop&width=600
BADSAOGBLWHGU,adidas Samba OG Black White Gum,footwear,6497,adidas,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/100/142/121/original/1297791_01.jpg.jpeg?action=crop&width=1000
BJO1LOSECOMIBLMU,Jordan 1 Low SE Coconut Milk Black Muslin,footwear,11765,jordan,casual footwear,sneakers,,,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://images.stockx.com/images/Air-Jordan-1-Low-SE-Coconut-Milk-Black-Muslin.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1726159089
AIRREY91F182,Air Jordan 1 Low 'Sail College Grey',footwear,9620,jordan,casual footwear,sneakers,,,,"['sneakers', 'athletic', 'shoes', 'casual']",https://image.goat.com/transform/v1/attachments/product_template_pictures/images/110/875/564/original/553558_169.png.png?action=crop&width=1000
YESLIAZURE,Yeezy Slides Azure,footwear,7323,yeezy,sandals,slides,sneakers,male,,"['slides', 'slippers', 'summer', 'sandals', 'footwear']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-080636-yesliazure_photo1.png
GOONCLALBLSHBL,Cloudmonster 'All Black',footwear,17670,on,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/750/attachments/product_template_pictures/images/085/740/683/original/1039954_00.png.png
AIR0254FC9E6,Air Jordan 1 Retro Low OG 'Chicago' 2025,footwear,11400,air jordan,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/113/460/083/original/1585268_01.jpg.jpeg?action=crop&width=1000
YEBO35V2ON,Yeezy Boost 350 V2 Onyx,footwear,11057,yeezy,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052841-yeezy-boost-350-v2-onyx.png
CLOACK2A1789,Cloudmonster 2 'Triple Black',footwear,18239,ON,performance footwear,running shoes,,,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/109/284/675/original/1510423_01.jpg.jpeg?action=crop&width=600
BNEBA53WHSINA,New Balance 530 White Silver Navy,footwear,8298,new balance,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T151256.230.png
YEBO35V2DABL,Yeezy Boost 350 V2 Dazzling Blue,footwear,8098,yeezy,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.culture-circle.com/media/cc_images_url_creator/17%20Nov/Untitled%20design%20(66).png
ADIACK4EDDAF,Adizero Evo SL 'Lucid Red Black',footwear,13395,adidas,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/transform/v1/attachments/product_template_pictures/images/111/299/858/original/JS4492.png.png?action=crop&width=1000
BNEBA90RACL,New Balance 9060 'Rain Cloud',footwear,10398,new balance,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-033850-bneba90racl_photo1.png
GOONCL5ALBLSHBL,Cloud 5 'All Black',footwear,14820,on,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/750/attachments/product_template_pictures/images/086/575/631/original/1118278_00.png.png
BADSAWHBLGU(W,Wmns Samba OG 'White Black Gum',footwear,6829,adidas,casual footwear,sneakers,sneakers,female,,"['sneakers', 'athletic', 'shoes', 'casual']",https://image.goat.com/transform/v1/attachments/product_template_pictures/images/014/136/024/original/CG7147.png.png?action=crop&width=600
BAIFO107TRBL,Air Force 1 '07 'Triple Black',footwear,6840,nike,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054915-baifo107trbl_photo1.jpeg
GOONCL5ALWHSHWH,Cloud 5 'All White',footwear,14546,on,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/750/attachments/product_template_pictures/images/083/804/431/original/59_98918.png.png
HANSKYC2DF50,Handball Spezial 'Collegiate Navy Clear Sky',footwear,6441,adidas,performance footwear,running shoes,sneakers,male,,"['running', 'shoes', 'running shoes', 'sneakers', 'athletic']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/077/486/094/original/603936_01.jpg.jpeg?action=crop&width=600
NIKAVYE5EE6C,Nike Heritage Vulc SB 'Summit White Navy',footwear,3598,nike,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/107/525/882/original/722941_01.jpg.jpeg?action=crop&width=1000
BADYESLDAON,adidas Yeezy Slide Dark Onyx,footwear,5700,yeezy,sandals,slides,sneakers,male,,"['slides', 'slippers', 'summer', 'sandals', 'footwear']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-061325-badyesldaon_photo1.jpeg
BNDULOPOBL,Nike Dunk Low Polar Blue,footwear,7980,nike,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-052522-bndulopobl_photo1.png
YEBO35V2BO,Yeezy Boost 350 V2 Bone,footwear,8773,yeezy,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/069/692/833/original/896849_01.jpg.jpeg?action=crop&width=1000
BAIFO107WHBL,Air Force 1 07 White Black,footwear,8320,nike,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/100/464/302/original/717534_01.jpg.jpeg?action=crop&width=1000
NIKLUEAA5F53,Nike Heritage Vulc SB 'Coast Psychic Blue',footwear,4788,nike,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/101/261/340/original/751115_01.jpg.jpeg?action=crop&width=1000
YESLBO20,Yeezy Slides Bone 2022,footwear,12540,yeezy,sandals,slides,sneakers,male,,"['slides', 'slippers', 'summer', 'sandals', 'footwear']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-205506-yeslbo20_photo1.png
BADSAOGFOWHGR,Adidas Samba OG Footwear White Green,footwear,7398,adidas,casual footwear,sneakers,,,,"['sneakers', 'athletic', 'shoes', 'casual']",https://images.stockx.com/360/adidas-Samba-OG-Footwear-White-Green/Images/adidas-Samba-OG-Footwear-White-Green/Lv2/img01.jpg?w=576&q=57&dpr=2&updated_at=1685604262&h=384
BADSAOGWHBUGU,Adidas Samba OG White Burgundy Gum,footwear,6840,adidas,formal footwear,oxfords,sneakers,male,,"['shoes', 'dress shoes', 'formal', 'oxfords']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/099/252/718/original/1368217_01.jpg.jpeg?action=crop&width=950
BADYEBO35V2STGR,Adidas Yeezy Boost 350 V2 Steel Grey,footwear,6839,yeezy,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203112-badyebo35v2stgr_photo1.png
NIDULOMO,Nike Dunk Low Mocha Cacao,footwear,9690,nike,casual footwear,sneakers,sneakers,female,,"['sneakers', 'athletic', 'shoes', 'casual']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/Untitled%20design%20-%202025-12-19T005406.158.png
BSAOGNINAGU,Samba OG 'Night Navy Gum',footwear,8208,adidas,casual footwear,sneakers,sneakers,male,,"['shoes', 'sneakers', 'athletic', 'casual', 'bestseller']",https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/093/217/544/original/1274262_01.jpg.jpeg?action=crop&width=950
BNEBA90SESAWH,9060 'Suede Pack - Sea Salt',footwear,12698,new balance,casual footwear,sneakers,sneakers,male,,"['sneakers', 'athletic', 'shoes', 'casual', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-204651-bneba90sesawh_photo1.png
CAS5AV4EEE22,Casio Youth AE-1200WHL-5AVDF Digital Black Dial Unisex (D383),accessories,5687,casio,watches,digital watches,accessories,unisex,,"['digital watches', 'watches', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/new_2025/new_2025_25/image-removebg-preview%20(4).png
APPBCAMTTIGR,Casio Tiffany Analog MTP1302D-2A2V,accessories,4274,casio,watches,quartz watches,,,"Add timeless style to your wrist with the Casio MTP-1302D-2A2V. Featuring a striking turquoise dial, luminous markers, stainless steel build, precise quartz movement, date display, and 50M water resistance this watch blends elegance and durability, making it perfect for workdays, formal events, or everyday adventures. Reliable, refined, and ready for anything.","['quartz watches', 'watches', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/12%20Dec%202025/30%20dec%202025/Untitled%20design%20-%202026-01-07T032135.840.png
ANTKITC4F816,Anti Matter Sneaker Cleaning Kit,accessories,899,anti matter,footwear accessories,sneaker care,accessories,unisex,"Experience premium sneaker care with the Anti Matter Sneaker Cleaning Kit your ultimate solution for pristine footwear. Designed for luxury, this all in one kit features a 150ml Cleaning Foam, Microfiber Towel, Upper Brush, and Sole Brush to ensure every pair stays immaculate. Elevate your sneaker game with unparalleled brilliance and protection.","['sneaker care', 'shoe care', 'cleaning', 'bestseller']",https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052548-10.jpg
CASMEN68D03B,Casio A2226 MTP-1302PD-1A1VEF ENTICER MEN,accessories,3876,casio,watches,digital watches,watches,male,,"['digital watches', 'watches']",https://www.casio.com/content/dam/casio/product-info/locales/in/en/timepiece/product/watch/M/MT/MTP/MTP-1302PD-1A1V/assets/MTP-1302PD-1A1V_1.png.transform/main-visual-pc/image.png
CASVEFF590C6,Casio Enticer Men MTP-1302PE-2AVEF,accessories,4104,casio,watches,analog watches,accessories,male,,"['analog watches', 'watches', 'bestseller']",https://cdn.culture-circle.com/media/cc_images_url_creator/25%20NOV/28%20Nov/Untitled%20design%20-%202025-11-29T003741.700.png
CASVDF4E1D47,Casio Youth-Digital Black Dial Men's Watch-AE-1200WHD-1AVDF,accessories,3842,casio,watches,digital watches,accessories,male,,"['digital watches', 'watches']",https://m.media-amazon.com/images/I/61KkqKwwVRL._SX679_.jpg
STACONE5C8CC,Stanley X Barbie Legends Flowstate Quencher 40OZ Tumbler Barbie Icon,accessories,4218,stanley,drinkware & barware,mugs,,,,"['bottle', 'hydration', 'drinkware', 'tumblers']",https://sneakerplug.co.in/cdn/shop/files/DA83D7AF-3026-4C2C-8F49-E9C49885F23F_720x.webp?v=1728824660
